"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"596","Nrcam",9.10774951722517,9.0632876062954,3.00130631367735,3.01978094171622,0.00252957568689524,0.0514483605630205
"597","G2e3",255.004897672047,-1.45018762475041,0.710249697853556,-2.04179970668488,0.0411714033760997,0.237729444612465
"598","Akap6",53.6407528378498,5.59038106111499,2.10976604056036,2.64976350630336,0.0080548131924291,0.0991781777966495
"599","Egln3",6256.10820187369,2.22995805949848,1.06992146568738,2.08422592780287,0.0371396213786412,0.223477115999188
"600","Cfl2",1119.44730997262,-1.71949394908575,0.818621509259762,-2.10047491989381,0.0356870845837622,0.218545327818724
"601","Baz1a",1202.70361042664,2.47137817969136,0.848272533595774,2.91342473298686,0.00357488004256385,0.0627332534806081
"602","Nfkbia",2810.62059704358,2.13998454410904,0.876765793054054,2.44077102581157,0.0146559440083076,0.135925989014894
"603","Mbip",229.237035908327,-1.11063430937697,0.533624494890313,-2.08130308861714,0.0374061726422656,0.224422144861299
"604","Prps1l3",345.873592175103,-1.53004734857707,0.586763638092873,-2.60760423660556,0.00911783050415587,0.106111832840257
"605","Fkbp3",363.95925867993,-2.16433990579728,0.840144588236912,-2.57615169591137,0.00999068044887355,0.111658002052207
"606","Sos2",484.412147149797,-1.71791634568718,0.506616357849304,-3.39096106762147,0.000696479941520929,0.023138737614087
"607","Sav1",347.993780925334,-2.17148527002439,0.704131337744811,-3.08392078810071,0.00204291981078895,0.0458167328398814
"608","Nin",291.525678837849,-1.82496199150937,0.770825069487655,-2.36754364089685,0.0179066080587785,0.151783177758071
"609","Tmx1",964.68904352315,-1.03949001630178,0.4800660682498,-2.16530616315272,0.0303642467041245,0.20018353546713
"610","L3hypdh",101.950709159586,-4.63239737178173,1.64303104569843,-2.81942169255394,0.00481102681077484,0.0733863826901025
"611","Pcnxl4",187.145759909044,-1.36658051858006,0.517671653582282,-2.63985966610947,0.00829403635342991,0.100809205161324
"612","Mnat1",275.760238552911,-1.97054816007426,0.786283042672118,-2.50615624798103,0.0122051671623245,0.12303951458421
"613","Syne2",1947.84105115774,-3.03701241657652,1.11110281896643,-2.73333157358165,0.0062697180226855,0.0859789993811585
"614","Mthfd1",253.231804049224,-2.50652012599963,1.22879988309063,-2.0398114945253,0.0413691045208569,0.238239883161572
"615","Zbtb1",531.086011135704,-1.70111333912185,0.604734465187855,-2.81299220905727,0.00490828403623131,0.0741209906914248
"616","Churc1",632.990828762538,-4.09106009957212,1.24260093762667,-3.29233624061632,0.000993587429139863,0.0291897780595846
"617","Rab15",90.3307441167455,-3.92746795236118,1.67655412087852,-2.34258345940135,0.0191507502753927,0.156011328324564
"618","Max",2514.4973147859,2.11359282878499,0.584962503149808,3.61321079112605,0.000302428645889896,0.0134451390035594
"619","Eif2s1",1654.19883574435,-1.3053208876391,0.591218032608541,-2.20785026106162,0.0272547130679406,0.191049200300899
"620","Tmem229b",4169.08127544392,3.82776254657666,1.08921924878671,3.51422594747609,0.000441037495667251,0.0170870850827793
"621","2310015A10Rik",155.949468364183,4.33199464221426,0.988218615802885,4.38363998910777,1.16712590203709e-05,0.00160699723436002
"622","Actn1",1785.56966126012,2.96389901487846,0.984933124581481,3.00923884160956,0.00261903135786458,0.0522554044202458
"623","Susd6",3976.12146566253,2.55225378621262,1.0822234689539,2.35834267083458,0.0183567391414701,0.153051377072968
"624","Smoc1",19.0020818410914,-5.00967166964095,2.50548017497756,-1.99948565535379,0.0455558323995099,0.25112361012912
"625","Ttc9",278.21225649587,4.99404799038923,1.27554277690203,3.91523364078665,9.03167043519348e-05,0.00602365484393125
"626","Map3k9",2490.62846998796,2.33699601531661,1.12040081884175,2.08585711114755,0.0369915682838184,0.223188785929722
"627","Acot4",34.9833666762888,-2.68275120780869,1.23696794932281,-2.1688122228853,0.0300969428959068,0.199474930384695
"628","Ptgr2",389.045054364266,-1.60628446251193,0.792345042988804,-2.02725375355775,0.042636468411971,0.242172929152154
