"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1209","Sorbs1",925.7566958,-2.128422135,0.771538641,-2.758672115,0.005803673,0.039224563
"1210","Entpd1",77.11341815,-2.859920854,1.078528575,-2.651687607,0.008009061,0.049573601
"1211","Pgam1",6109.187294,1.818472237,0.423045175,4.298529675,1.72e-05,0.000529933
"1212","Mms19",692.3633592,-1.294935558,0.422768061,-3.062992875,0.002191353,0.01930023
"1213","Morn4",16.61284606,-3.45633994,1.201132314,-2.877568023,0.004007535,0.029957104
"1214","Marveld1",496.4505788,1.823573161,0.555368827,3.283535321,0.001025138,0.011079709
"1215","Zfyve27",691.5048866,-1.065099036,0.383776149,-2.775313267,0.005514856,0.037906002
"1216","Golga7b",65.41051658,-4.040802763,1.026991185,-3.934603159,8.33e-05,0.001744911
"1217","Crtac1",6.450440149,-12.07113276,2.663009425,-4.53289149,5.82e-06,0.000230463
"1218","R3hcc1l",459.5869853,-2.667684349,0.612871957,-4.352759686,1.34e-05,0.000438194
"1219","Entpd7",227.0972719,1.635754846,0.497501373,3.287940361,0.001009232,0.010938568
"1220","Lzts2",330.6268079,-2.216946608,0.547386836,-4.050054663,5.12e-05,0.001210738
"1221","Sfxn3",410.58468,-1.630564526,0.543541933,-2.999887271,0.002700795,0.022485658
"1222","Kazald1",55.78489434,-3.796229687,0.741951528,-5.116546759,3.11e-07,2.41e-05
"1223","Btrc",62.98271072,-2.269793379,0.843242957,-2.691743063,0.007107968,0.045536625
"1224","Fbxw4",269.5706901,-1.163166245,0.430064717,-2.704630722,0.006838036,0.044254973
"1225","Mgea5",3100.212617,-1.008328871,0.314173305,-3.209467048,0.001329813,0.013288618
"1226","Pprc1",895.6053367,1.072918117,0.376578185,2.849124456,0.004383973,0.031856869
"1227","Psd",80.3174837,-3.050361068,0.816459101,-3.736085574,0.000186907,0.003177627
"1228","Sufu",278.9979783,1.128614421,0.409932057,2.753174345,0.005902046,0.039732168
"1229","Nt5c2",1741.278959,-2.531654129,0.785331584,-3.223675427,0.001265568,0.012821693
"1230","Gsto1",1848.849981,4.625131978,0.542586137,8.524235443,1.54e-17,5.91e-14
"1231","Xpnpep1",1648.057831,-2.222338017,0.432579838,-5.13740545,2.79e-07,2.21e-05
"1232","Tcf7l2",237.0259146,-1.949214991,0.618789987,-3.15004288,0.001632465,0.015535204
"1233","Sfxn4",15.88052034,-4.42935437,1.441487804,-3.072765763,0.002120849,0.018865312
"1234","Olah",477.5442549,3.975204437,0.668405713,5.947292726,2.73e-09,5.44e-07
"1235","Suv39h2",92.11609484,2.134310655,0.658340661,3.241954786,0.001187129,0.01226141
"1236","Optn",95.7720342,-2.855435961,0.927631021,-3.07820232,0.002082535,0.018619242
"1237","Nudt5",960.7229065,1.802910865,0.54467637,3.3100589,0.000932763,0.010225136
"1238","Upf2",871.1307047,-2.403718357,0.638607124,-3.764001788,0.000167216,0.002936548
"1239","Gata3",3625.161574,-3.222690051,0.576453804,-5.590543468,2.26e-08,2.97e-06
"1240","Taf3",192.3059009,-1.810568,0.583315929,-3.103923468,0.001909727,0.017336443
"1241","Stam",577.8374488,1.254232968,0.304371727,4.120727581,3.78e-05,0.000973914
"1242","Arl5b",647.8622844,2.238589726,0.57561754,3.889022778,0.000100649,0.001983166
"1243","Dnajc1",418.4546493,-1.037479391,0.297212161,-3.490703025,0.000481751,0.006443897
"1244","Otud1",1768.165309,-2.732961105,0.572698974,-4.772072637,1.82e-06,9.76e-05
"1245","Mastl",69.64281209,3.232141408,1.21939757,2.650605092,0.008034773,0.049672736
"1246","Il1f10",359.2119568,-5.533657021,1.097849632,-5.040450766,4.64e-07,3.17e-05
"1247","Nsmf",178.9766303,-1.380010721,0.441166135,-3.128097583,0.001759418,0.016338664
"1248","Rnf208",777.724941,-1.901803518,0.554319329,-3.430880757,0.000601625,0.007444626
"1249","Clic3",3637.667894,-1.532951045,0.498835567,-3.073058834,0.002118767,0.018865312
"1250","Fbxw5",638.8594755,-2.296235222,0.450181436,-5.100688389,3.38e-07,2.55e-05
"1251","Traf2",619.2043539,-1.063063675,0.338313616,-3.142243245,0.001676587,0.015837408
"1252","Kcnt1",24.07228193,13.24573901,3.41804511,3.875238208,0.00010652,0.002077554
"1253","Nacc2",134.9478352,-2.233173865,0.482299118,-4.630267361,3.65e-06,0.000166055
"1254","4932418E24Rik",10.58339046,-3.322021681,1.240430224,-2.678120555,0.007403657,0.047077699
"1255","Gpsm1",2108.878102,-4.170624509,0.771125743,-5.408488238,6.36e-08,7.13e-06
"1256","Agpat2",227.2164411,-2.711093397,0.894359925,-3.031322538,0.00243485,0.020801117
"1257","Slc2a6",48.97135384,-4.6552573,0.803199046,-5.795894956,6.8e-09,1.14e-06
"1258","Sardh",20.26798068,-6.559398674,1.672619889,-3.921631399,8.8e-05,0.001804579
"1259","Brd3",633.20693,-1.029190928,0.373313098,-2.756910847,0.005835026,0.039419126
"1260","Col5a1",122.2570941,-5.689655016,1.967557562,-2.891734974,0.00383121,0.029126222
"1261","Olfm1",68.93045293,-2.9938692,0.924331344,-3.238956701,0.001199678,0.012361097
"1262","Setx",523.3759444,1.181966843,0.329229667,3.590098221,0.000330553,0.004875504
"1263","Zer1",377.5690267,-1.81212271,0.397968789,-4.553429216,5.28e-06,0.00021475
"1264","Ptges",4873.23402,1.373147208,0.414309472,3.314303199,0.000918718,0.010128968
"1265","Qrfp",30.23865491,-3.560102555,0.810359317,-4.393239495,1.12e-05,0.000379716
"1266","Lamc3",80.47583104,-2.653707148,0.785700292,-3.377505616,0.000731465,0.008594709
"1267","Aif1l",6302.263476,-2.381254779,0.649253627,-3.667680365,0.000244761,0.003826785
"1268","Nup214",801.2915018,-1.991669014,0.649101851,-3.068345918,0.002152473,0.019040258
"1269","Slc25a25",763.9202833,-1.677293622,0.621151354,-2.70029778,0.006927744,0.044680023
"1270","Eng",88.55403701,-5.392220238,1.641360259,-3.285214327,0.001019048,0.011021641
"1271","Ttc16",35.38325764,-3.368463925,1.150809283,-2.927039236,0.003422057,0.026779125
"1272","Tor2a",502.0776851,-1.605170231,0.46142607,-3.478715951,0.000503822,0.006674977
"1273","Ptrh1",602.2671147,-1.584016385,0.555262088,-2.852736427,0.004334456,0.031642139
"1274","1700019L03Rik",160.2942385,-2.299387098,0.751110536,-3.061316526,0.00220366,0.019386406
"1275","Stxbp1",32.67759541,-3.860434059,1.091422479,-3.537066658,0.000404598,0.005617217
"1276","Lrsam1",337.308635,-1.466474974,0.552219647,-2.655600866,0.007916725,0.049191634
"1277","Psmd5",472.992045,1.006098505,0.30773478,3.269368853,0.001077877,0.011480173
"1278","Stom",2250.946483,4.241439256,0.743872712,5.701834723,1.19e-08,1.72e-06
"1279","Dab2ip",824.2744183,-1.321167906,0.449286463,-2.940591394,0.003275863,0.026045911
"1280","Ttll11",7.055776807,-5.390761597,1.827327847,-2.950079049,0.003176926,0.025443554
"1281","Rbm18",803.4521986,-1.2845804,0.434455661,-2.956758343,0.003108917,0.025029304
"1282","Ptgs1",4988.198021,-2.018760565,0.462876667,-4.36133577,1.29e-05,0.000427261
"1283","Dennd1a",76.6847262,-2.055123279,0.744349821,-2.760964296,0.005763098,0.039129875
"1284","Lhx2",17.69663719,-5.12762528,1.606912593,-3.190979586,0.001417913,0.013912381
"1285","Gtdc1",95.64870896,-2.832413533,0.641945082,-4.412236515,1.02e-05,0.000356548
"1286","Lypd6",12.67641846,-4.592395465,1.434600521,-3.201166734,0.001368723,0.01359787
"1287","Rif1",362.5928938,1.891345011,0.657586299,2.876192848,0.004025037,0.030038531
"1288","Cacnb4",88.60737216,-1.801134413,0.56926904,-3.163942328,0.001556476,0.014979014
"1289","Fmnl2",148.5681002,3.306404456,0.759765994,4.351872134,1.35e-05,0.000438194
"1290","Pkp4",543.1318203,-1.197743718,0.342839431,-3.493599651,0.000476555,0.006394209
"1291","Dapl1",5616.830811,-3.713965502,0.823859649,-4.50800753,6.54e-06,0.000251434
"1292","Itgb6",245.5127231,1.730577725,0.613430973,2.821145004,0.004785257,0.033954114
"1293","Dpp4",478.1403544,2.361904048,0.631127812,3.742354566,0.000182304,0.003123557
"1294","Fap",51.33291724,-3.570117105,1.240524818,-2.877908651,0.00400321,0.029939339
"1295","Galnt3",283.8261764,1.610523683,0.526271007,3.060255384,0.002211483,0.019432983
"1296","Scn7a",31.34318246,-7.626018832,2.578416444,-2.957636595,0.003100074,0.024984285
"1297","Spc25",102.1109265,5.564301169,1.303196589,4.269732759,1.96e-05,0.000586321
"1298","Cybrd1",8.415122748,-7.130772601,2.123704456,-3.357704779,0.000785925,0.009081866
"1299","Metap1d",121.6456459,-1.739825915,0.537951125,-3.234170976,0.001219964,0.012458224
"1300","Rapgef4",440.0484601,-2.930874753,0.782677783,-3.744676054,0.000180627,0.003102716
"1301","Ola1",1137.542412,1.039419167,0.374676069,2.774180825,0.005534091,0.037970287
"1302","Cir1",503.7735234,-1.276838673,0.452899106,-2.81925633,0.004813506,0.034061202
"1303","Mtx2",624.6881974,1.135427411,0.387108668,2.933097357,0.003355986,0.026485122
"1304","Nfe2l2",1939.060076,2.022118145,0.421135773,4.801582472,1.57e-06,8.61e-05
"1305","Agps",287.0881039,1.616490325,0.589928611,2.740145664,0.006141196,0.040805898
"1306","Ttc30a1",83.59631572,1.800551286,0.612430392,2.940009688,0.00328202,0.026081367
"1307","Fkbp7",19.98446322,-7.680398617,2.61887612,-2.932707873,0.003360199,0.026485122
"1308","Calcrl",61.35953291,-3.461050636,1.229976887,-2.813915182,0.004894214,0.034472582
"1309","2700094K13Rik",253.7636529,3.531593047,1.033492749,3.417143517,0.000632819,0.007718886
"1310","Ypel4",17.52408294,-5.20960951,1.456362805,-3.57713716,0.000347378,0.005036614
"1311","Slc43a1",46.93664682,-4.767117804,0.9757118,-4.885784721,1.03e-06,6.14e-05
"1312","Slc43a3",39.41458758,-6.054675257,2.049130886,-2.954752817,0.003129197,0.025179383
"1313","4833423E24Rik",2258.581819,2.612361506,0.619133757,4.219381478,2.45e-05,0.000697222
"1314","Nup160",259.954457,1.84225237,0.456369722,4.03675415,5.42e-05,0.00126045
"1315","Chrm4",52.35612146,-1.953284208,0.701820644,-2.783167216,0.005383105,0.037200066
"1316","Phf21a",600.7171685,-1.41582807,0.326126678,-4.341343913,1.42e-05,0.000456282
"1317","Cry2",566.607832,-1.550132085,0.557699128,-2.779513196,0.005444044,0.037553182
"1318","Cd82",800.7879436,-5.893992526,0.836271891,-7.047938106,1.82e-12,1.47e-09
"1319","Accs",31.03639193,-2.657382973,1.002137096,-2.651716001,0.008008387,0.049573601
"1320","Ldlrad3",53.27112301,-2.581609874,0.881987849,-2.927035645,0.003422097,0.026779125
"1321","Fjx1",58.32988579,2.923524269,1.07812904,2.711664522,0.006694631,0.043713085
"1322","Cd44",4463.418633,1.94479507,0.528602068,3.679128757,0.000234032,0.003723436
"1323","Elf5",183.4699692,-2.694503533,0.950374229,-2.83520265,0.004579663,0.03286571
"1324","Fbxo3",679.4244549,1.56903635,0.378938344,4.140611193,3.46e-05,0.000919437
"1325","Platr14",15.88601149,4.656658843,1.486303624,3.13304682,0.001730018,0.016221627
"1326","Prrg4",360.4120955,3.406688215,1.129476753,3.016164969,0.002559939,0.02158351
"1327","Dnajc24",101.844578,1.550293948,0.552536369,2.805777203,0.005019539,0.035157418
"1328","Arl14ep",269.8015921,1.228105979,0.424701747,2.891690433,0.003831753,0.029126222
"1329","Kif18a",59.52920451,3.286522567,1.15710227,2.840304313,0.004507052,0.032535874
"1330","Lgr4",455.0620768,-2.079947922,0.473368174,-4.393932752,1.11e-05,0.000379716
"1331","Ccdc34",208.8617985,-2.532709391,0.882415896,-2.87019919,0.004102133,0.030427453
"1332","BC052040",62.28442844,-2.321829449,0.572427632,-4.056110014,4.99e-05,0.00118526
"1333","Thbs1",1990.323885,3.804699657,0.950040321,4.004777033,6.21e-05,0.001394804
"1334","Gpr176",10.67793557,-5.839834332,1.78045254,-3.279971918,0.001038174,0.011157832
"1335","Bub1b",143.0991913,3.585524227,1.094386271,3.276287652,0.001051814,0.011249357
"1336","Knstrn",216.2440912,3.521058905,1.027743654,3.426008899,0.00061252,0.00752504
"1337","Rad51",131.8010017,3.868014469,0.956561578,4.043664891,5.26e-05,0.001238514
"1338","Rhov",1182.364152,-1.129753529,0.315306239,-3.583035754,0.000339624,0.004975865
"1339","Chac1",664.183576,-4.04197624,0.938560141,-4.306571378,1.66e-05,0.000514847
"1340","Nusap1",173.1519105,3.665551182,0.982647137,3.730282258,0.000191265,0.003222065
"1341","Haus2",252.9149946,1.686889014,0.566554733,2.977451102,0.00290656,0.023837205
"1342","Tmem62",682.0636372,-1.712737418,0.482843328,-3.547190818,0.000389362,0.005464942
"1343","Tgm7",6.302714454,-7.094460462,2.374257141,-2.988075866,0.002807399,0.023189362
"1344","Ckmt1",3612.626944,1.709931194,0.62955624,2.716089658,0.006605803,0.043201949
"1345","Duoxa1",483.1714173,4.009836897,0.466714967,8.59161839,8.58e-18,5.91e-14
"1346","Duox1",325.0396139,4.834348096,0.768051782,6.294299695,3.09e-10,8.79e-08
"1347","Shf",341.244621,1.309973374,0.465230524,2.81575113,0.004866335,0.034354937
"1348","Dut",234.8867912,3.202733028,1.042811961,3.071246924,0.002131668,0.018937343
"1349","Fbn1",110.4084861,-8.424469741,2.092619013,-4.025801967,5.68e-05,0.001312292
"1350","Ncaph",95.61415386,2.554971923,0.920760702,2.774849009,0.005522734,0.037928627
"1351","Dusp2",55.95123751,-5.601230149,1.187088597,-4.718460075,2.38e-06,0.000121868
"1352","Kcnip3",36.2358115,-5.19222971,1.27906144,-4.05940602,4.92e-05,0.001179645
"1353","Mal",15.55263234,-6.283064162,1.965034647,-3.197431745,0.001386572,0.013669165
"1354","Bub1",105.6230487,6.049979424,1.316612652,4.595109591,4.33e-06,0.000187541
"1355","Ckap2l",396.1841516,-1.40963831,0.42522455,-3.315044513,0.000916285,0.010116659
"1356","Il1a",1140.013478,-2.098045642,0.757419181,-2.769992752,0.005605754,0.03834216
"1357","Il1bos",32.86471603,-3.415142263,0.748776913,-4.56096095,5.09e-06,0.000210941
"1358","Tgm3",2466.705245,2.433359719,0.820575007,2.965432409,0.003022578,0.024488136
"1359","Tgm6",103.3879312,-8.158134117,2.243215053,-3.636804285,0.000276042,0.004196322
"1360","Ddrgk1",704.4771421,-1.164561274,0.421178893,-2.765003881,0.005692212,0.038761012
"1361","Rassf2",91.34845667,-3.319327106,1.017905618,-3.260937995,0.001110443,0.011697328
"1362","Pcna",1477.340864,1.460885344,0.458217644,3.188190944,0.00143166,0.014016803
"1363","Bmp2",202.6056571,-2.265704366,0.517475393,-4.378380877,1.2e-05,0.000401219
"1364","Tmx4",238.2636426,-1.75529235,0.518228502,-3.387101139,0.000706353,0.008395936
"1365","Slc24a3",180.4063928,-4.634787754,1.134371942,-4.085774322,4.39e-05,0.001087216
"1366","Kiz",113.4741581,-1.780912361,0.598936045,-2.97345998,0.002944628,0.024059537
"1367","Xrn2",783.5617445,1.431493315,0.311547265,4.594786973,4.33e-06,0.000187541
"1368","Thbd",737.9001864,6.370116805,0.833220704,7.645173447,2.09e-14,3.21e-11
"1369","Fam110a",1746.826049,-2.145773463,0.594228365,-3.611024971,0.000304989,0.004564148
"1370","Cox4i2",8.623992363,-8.138447045,1.959554167,-4.153213615,3.28e-05,0.000880865
"1371","Tpx2",234.0471775,2.659122951,0.764446518,3.478494426,0.000504239,0.006674977
"1372","Tspyl3",30.52314834,-2.408116843,0.902999404,-2.666797822,0.007657772,0.048018076
"1373","Plagl2",697.7676184,-1.463771285,0.524087712,-2.792989132,0.005222345,0.036317744
"1374","Zfp341",78.50783884,-1.562899939,0.546402209,-2.860347035,0.004231776,0.031074139
"1375","Chmp4b",3827.584256,-1.218575821,0.402690325,-3.02608666,0.002477413,0.021082701
"1376","Map1lc3a",6510.599902,-2.560857974,0.719404394,-3.559691873,0.00037129,0.005288562
"1377","Trp53inp2",4611.239308,-2.055227879,0.664951598,-3.0907932,0.001996226,0.017973052
"1378","Procr",214.5893717,-4.000140149,0.957168425,-4.179139268,2.93e-05,0.000807395
"1379","Myl9",73.43082397,-7.476005249,1.712758302,-4.36489214,1.27e-05,0.000421275
"1380","Rbl1",355.0120202,2.283491465,0.513209178,4.449436141,8.61e-06,0.000312078
"1381","Snhg11",117.5355035,-6.400601404,1.137331668,-5.627735147,1.83e-08,2.47e-06
"1382","Oser1",3410.718978,-1.735379507,0.596623139,-2.908669464,0.003629704,0.028018544
"1383","Ada",296.6349931,4.737587185,0.929882032,5.094826035,3.49e-07,2.59e-05
"1384","Wisp2",26.73382609,-6.844167334,2.408013283,-2.842246504,0.004479684,0.032399183
"1385","Tomm34",471.786904,-1.519792363,0.488936299,-3.108364763,0.001881257,0.017179467
"1386","Ube2c",292.6142242,4.652439532,1.127963407,4.124636937,3.71e-05,0.000961107
"1387","Snx21",357.4066356,-1.725467104,0.462990136,-3.726790208,0.000193934,0.003240302
"1388","Mmp9",462.9369481,-4.342667113,1.594354236,-2.723778075,0.006453986,0.042407571
"1389","Elmo2",422.1100392,1.81705077,0.543300629,3.344466533,0.00082441,0.009381137
"1390","B4galt5",85.77304775,6.07165324,2.206244921,2.752030467,0.005922701,0.039784088
"1391","Tmem189",975.7322852,-1.797818923,0.562463399,-3.196330512,0.001391876,0.013712653
"1392","Bcas1",21.07391318,-4.668965472,0.945404562,-4.938589951,7.87e-07,4.94e-05
"1393","Pfdn4",399.2697206,2.332961416,0.861866299,2.70687161,0.006792052,0.044107264
"1394","Rtfdc1",2140.810752,-1.242246444,0.369245758,-3.364280884,0.000767434,0.008915111
"1395","Ctsz",634.2276698,-5.75109948,0.691130128,-8.321297604,8.7e-17,2.23e-13
"1396","Cdh4",11.90022321,-7.519637751,2.192166832,-3.430230601,0.000603068,0.007444626
"1397","Slc17a9",27.29665073,-4.576616071,1.171989048,-3.90499901,9.42e-05,0.001894126
"1398","Col20a1",90.81995736,-2.95921229,0.600903676,-4.924603409,8.45e-07,5.2e-05
"1399","Kcnq2",11.45703861,9.251996758,2.837532176,3.260578624,0.001111851,0.01170414
"1400","Arfrp1",728.683125,-1.29061779,0.328391425,-3.93012025,8.49e-05,0.001765738
"1401","Slc2a4rg-ps",255.6062944,-1.98325203,0.651935096,-3.042100422,0.002349335,0.02030761
"1402","Pcmtd2",1175.326238,-1.893458983,0.426628197,-4.438194652,9.07e-06,0.000324994
"1403","Fabp5",59542.01475,2.409747933,0.575396922,4.187975012,2.81e-05,0.000780808
"1404","Fabp4",2176.498443,-7.944470931,1.59587132,-4.978140048,6.42e-07,4.13e-05
"1405","Impa1",376.4505444,1.749890612,0.574530577,3.045774556,0.002320818,0.020112683
"1406","Car13",3574.187404,1.352926226,0.45908981,2.94697507,0.003208991,0.025646895
"1407","Ythdf3",1094.590951,1.012267138,0.344448329,2.938806931,0.003294782,0.026128747
"1408","Ect2",181.5904248,6.608361996,1.300439344,5.081638006,3.74e-07,2.7e-05
"1409","Sec62",7946.293003,-3.118675291,0.754011771,-4.136109554,3.53e-05,0.000932818
"1410","Skil",1262.067728,1.243100907,0.381442289,3.258948843,0.001118258,0.01175548
"1411","Atp11b",2050.943488,2.422967517,0.580417715,4.17452372,2.99e-05,0.000819525
"1412","Ccna2",242.6199006,4.392961404,1.148292208,3.825647664,0.000130429,0.002429769
"1413","Hspa4l",636.0713341,2.814639534,0.62339461,4.515020643,6.33e-06,0.000245712
"1414","Plk4",131.2546949,1.99881273,0.657336682,3.040774666,0.002359704,0.020362877
"1415","Pgrmc2",3968.693182,-1.923438483,0.544214394,-3.534339601,0.000408795,0.00566016
"1416","Slc7a11",335.1344575,1.665868688,0.466572851,3.570436391,0.000356387,0.005123771
"1417","Mgst2",918.3506551,5.190373583,0.721169243,7.197164373,6.15e-13,5.91e-10
"1418","Dclk1",34.22980411,-7.126269358,2.204357118,-3.232810737,0.001225787,0.012509381
"1419","Tm4sf1",214.0668644,-7.18025764,1.117651241,-6.424417009,1.32e-10,4.25e-08
"1420","Gm9696",1418.263328,1.921531858,0.408240176,4.706866129,2.52e-06,0.000126758
"1421","Aadacl2",966.4196656,2.010638412,0.535828085,3.752394601,0.000175153,0.0030383
"1422","Mbnl1",3022.820273,-1.313432459,0.466371544,-2.816279159,0.004858343,0.034314281
"1423","P2ry1",384.9199081,2.421880297,0.799715469,3.028427475,0.002458301,0.020931648
"1424","Arhgef26",265.1845665,-2.745073694,0.865729507,-3.170821454,0.001520085,0.014753867
"1425","Mme",26.3240245,-10.31470385,1.945173831,-5.30271572,1.14e-07,1.12e-05
"1426","Slc33a1",712.0486043,1.073036606,0.396170416,2.708522808,0.006758347,0.043993659
"1427","Tiparp",822.1364083,2.546752618,0.446039406,5.709703183,1.13e-08,1.67e-06
"1428","Lekr1",56.30632727,3.020892689,0.901903763,3.349462339,0.000809686,0.009272771
"1429","Mlf1",243.4120433,-6.476802955,1.260151527,-5.139701708,2.75e-07,2.21e-05
"1430","Gfm1",483.8134993,1.549182152,0.483864555,3.201685544,0.001366261,0.013590976
"1431","Smc4",648.5340782,1.698437472,0.494689572,3.433339953,0.000596194,0.007413355
"1432","Trim59",456.0288027,1.790475936,0.629417155,2.844657031,0.004445927,0.032246081
"1433","B3galnt1",18.27654951,-8.650658947,2.72845016,-3.170539478,0.001521562,0.014753867
"1434","Nmd3",557.0608831,1.406174663,0.363040116,3.873331347,0.000107358,0.002088583
"1435","Serpini1",17.87756953,-6.208408554,1.368133263,-4.537868291,5.68e-06,0.000226042
"1436","Rapgef2",172.3513404,-3.022881088,0.51881526,-5.826507668,5.66e-09,9.77e-07
"1437","4930579G24Rik",40.64800869,4.152230036,1.1408432,3.639615011,0.000273046,0.004167273
"1438","Lrat",435.4032043,3.393611591,0.565113272,6.005188265,1.91e-09,4.02e-07
"1439","Trim2",1273.404565,-3.507464737,0.793314936,-4.421276569,9.81e-06,0.000344292
"1440","Fbxw7",1066.376217,-2.816434314,0.640729192,-4.395670356,1.1e-05,0.000378
"1441","Dclk2",7.033352743,-4.631711215,1.691632491,-2.738012683,0.006181169,0.041053755
"1442","Pear1",26.01445157,-4.908897929,1.688400246,-2.9074255,0.003644171,0.028071368
"1443","Nes",33.64015876,-6.25180188,2.135529231,-2.927518757,0.003416785,0.02677846
"1444","Iqgap3",104.7731369,2.581879052,0.85022852,3.036688361,0.002391926,0.02056013
"1445","1700113A16Rik",197.7119478,-2.288062572,0.623654674,-3.668797282,0.000243694,0.003813988
"1446","Rhbg",1074.021854,-1.443854489,0.373918505,-3.861414903,0.000112732,0.002168439
"1447","Paqr6",17.51946821,-4.68898898,0.980519529,-4.782147463,1.73e-06,9.32e-05
"1448","Bglap3",1657.586836,-4.133181335,0.775132497,-5.332225586,9.7e-08,9.95e-06
"1449","Bglap2",330.8465172,-4.014352312,0.872926038,-4.598731322,4.25e-06,0.000185594
"1450","Bglap",117.85149,-5.581127513,1.205674378,-4.629050441,3.67e-06,0.000166541
"1451","Syt11",59.69059894,-5.478982957,0.820543298,-6.677262456,2.43e-11,1.39e-08
"1452","Dap3",647.4779165,-2.128294932,0.3288698,-6.471542644,9.7e-11,3.55e-08
"1453","Clk2",272.4232459,-1.866910039,0.673903343,-2.770293483,0.00560058,0.038323829
"1454","Thbs3",99.90782195,-4.249317227,0.728231355,-5.835119842,5.38e-09,9.39e-07
"1455","Efna1",1588.469093,-1.13276887,0.405869136,-2.790970707,0.005255023,0.036462504
"1456","Efna4",399.3604043,-1.285221308,0.450960821,-2.84996223,0.004372442,0.031833284
"1457","Pbxip1",602.8166432,-3.102580632,0.795752664,-3.898925849,9.66e-05,0.001931025
"1458","1700094D03Rik",124.6066497,-2.21078325,0.653089164,-3.385117029,0.000711479,0.008417801
"1459","Rab13",81.90295345,-2.87031523,0.833488396,-3.443737481,0.000573732,0.007227035
"1460","Slc39a1",1229.453061,1.007753221,0.373573512,2.697603521,0.006984057,0.044911283
"1461","S100a1",468.5273093,-2.829877453,0.835214859,-3.388202956,0.000703522,0.008375362
"1462","S100a3",592.0318342,-6.971330746,1.816206729,-3.838401562,0.000123838,0.002332431
"1463","S100a7a",146.9859485,-6.917201918,1.061438295,-6.516819632,7.18e-11,3.15e-08
"1464","Lor",78600.2662,-3.717598977,0.757689897,-4.906491415,9.27e-07,5.57e-05
"1465","Prr9",4567.447301,-7.239421989,1.17025885,-6.186171536,6.16e-10,1.5e-07
"1466","Sprr1b",11303.92769,5.51764653,1.690951615,3.26304223,0.001102231,0.011626759
"1467","Lce6a",7219.06577,-2.792755605,0.730069807,-3.825326809,0.000130599,0.00242999
"1468","Lce1b",19864.96231,-2.446394214,0.730982484,-3.346720706,0.000817736,0.009344073
"1469","Lce1a2",21386.10574,-3.082123542,0.83784706,-3.678623091,0.000234497,0.003726664
"1470","Lce1d",17795.82193,-2.48751696,0.691331673,-3.598152749,0.000320485,0.00476819
"1471","Kprp",37593.00156,-2.418158608,0.892517152,-2.709369341,0.006741125,0.043937384
"1472","Lce1l",10087.28437,-3.373381516,0.665065415,-5.07225521,3.93e-07,2.78e-05
"1473","2310050C09Rik",28223.80506,-2.68442116,0.661587169,-4.057547194,4.96e-05,0.00118202
"1474","Lce1m",21117.2962,-4.551183277,0.798065684,-5.702767793,1.18e-08,1.72e-06
"1475","Crnn",537.9748703,-8.50039791,1.73227257,-4.907078744,9.24e-07,5.57e-05
"1476","Flg2",38542.34896,-4.478602754,0.912830874,-4.906278791,9.28e-07,5.57e-05
"1477","Tchh",9878.044358,-7.944241053,1.55309596,-5.11509994,3.14e-07,2.41e-05
"1478","Tchhl1",963.2908978,-9.380434026,1.828955582,-5.128847369,2.92e-07,2.3e-05
"1479","S100a11",6884.533734,1.528546264,0.484635397,3.154012841,0.00161042,0.015373009
"1480","Rorc",391.5306741,-2.849804267,0.802094734,-3.552952221,0.000380934,0.005403504
"1481","Snx27",1150.323722,1.480922505,0.361932828,4.091705399,4.28e-05,0.001068376
"1482","BC021767",601.2327113,-3.80639827,1.023877494,-3.717630567,0.0002011,0.003322967
"1483","Tmod4",463.0837906,-2.877328097,0.883121293,-3.258134663,0.001121472,0.011770202
"1484","Sema6c",44.02426099,-5.061814926,1.627883847,-3.109444776,0.001874393,0.017140157
"1485","Anxa9",7503.541328,-2.700170554,0.808369771,-3.340266609,0.00083698,0.009484535
"1486","Cers2",322.8304468,-2.760187973,0.650479468,-4.243312983,2.2e-05,0.000642301
"1487","Ecm1",7280.64434,-2.569906088,0.73403744,-3.501055869,0.000463419,0.006280157
"1488","Mir7014",27.41577849,-5.500875269,1.338795537,-4.108824026,3.98e-05,0.001008569
"1489","Ciart",308.1641081,-1.898957598,0.631482331,-3.007142884,0.002637158,0.022102593
"1490","Ankrd35",5444.765119,-2.152739489,0.676912099,-3.180234911,0.001471557,0.014350483
"1491","Hmgcs2",40.98537376,-4.974000736,1.751392059,-2.840027,0.004510972,0.032539017
"1492","Phgdh",567.8627745,3.233838942,0.704497711,4.590276007,4.43e-06,0.000188736
"1493","Tbx15",243.1321782,-8.060743188,2.502039681,-3.221668804,0.001274464,0.012869403
"1494","Wdr3",508.063614,1.108385695,0.377792568,2.933847273,0.003347889,0.026445284
"1495","Vtcn1",25.38762309,-5.624472722,1.457307427,-3.859496369,0.000113621,0.002180533
"1496","Ptgfrn",1744.630971,1.351915815,0.495939836,2.725967382,0.006411333,0.042181414
"1497","Igsf3",821.8701083,3.624126377,0.652357677,5.555428414,2.77e-08,3.52e-06
"1498","Atp1a1",5723.980645,2.681170813,0.638139973,4.201540297,2.65e-05,0.000746227
"1499","Ngf",73.57543985,5.123089267,0.948436352,5.401616311,6.6e-08,7.36e-06
"1500","Olfml3",28.68693113,-5.85169166,1.845259708,-3.171202208,0.001518094,0.014753867
