"","X1","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"543",1071,"Klc4",145.9367439,-2.988951846,0.542272429,-5.511900823,3.55e-08,4.36e-06
"544",1073,"Guca1b",17.58333199,-4.528920698,1.218515577,-3.716752402,0.0002018,0.003322967
"545",1075,"Trem2",122.4171042,-7.244601249,2.092346571,-3.462428907,0.000535323,0.006907963
"546",1076,"Tbc1d5",188.3350181,-2.150336727,0.43641873,-4.927232908,8.34e-07,5.15e-05
"547",1077,"Efhb",6.174025289,-4.357746331,1.4752924,-2.953818735,0.003138683,0.025231197
"548",1081,"Catsperd",4.631897002,-7.006982181,2.308194236,-3.035698674,0.002399791,0.0206162
"549",1082,"C3",526.7513035,-4.792917611,1.129363495,-4.243910515,2.2e-05,0.000641811
"550",1083,"Txndc2",9.634752799,-4.494937203,1.628068568,-2.760901654,0.005764203,0.039129875
"551",1087,"Mtcl1",17.71351663,-3.537815601,1.322270604,-2.675560955,0.007460431,0.047282209
"552",1088,"Ptprm",45.33951528,-10.81920721,1.987617023,-5.443305768,5.23e-08,5.99e-06
"553",1094,"Prkce",93.22569955,-4.222625111,0.735271023,-5.742950529,9.3e-09,1.42e-06
"554",1098,"Calm2",6479.93888,-2.241083386,0.53216335,-4.211269691,2.54e-05,0.000718747
"555",1101,"Bambi",79.15025856,-5.452000552,0.992077407,-5.495539475,3.9e-08,4.68e-06
"556",1102,"Zeb1",75.80262274,-3.400955027,1.186558819,-2.866233828,0.004153873,0.030663244
"557",1106,"Cabyr",83.61411656,-3.001392965,0.768662262,-3.904696656,9.43e-05,0.001894126
"558",1107,"Dsc2",358.4002725,-3.030951913,0.778547221,-3.893086807,9.9e-05,0.001963274
"559",1108,"Dsg4",38.69875126,-6.919207613,1.888236604,-3.664375321,0.000247943,0.003856919
"560",1110,"B4galt6",80.77863805,-2.33906727,0.877746342,-2.664855617,0.007702138,0.04821059
"561",1112,"Fhod3",80.81362507,-6.638033888,1.471838882,-4.510027538,6.48e-06,0.000249676
"562",1116,"Sil1",469.7336089,-2.817709299,0.490808589,-5.740953529,9.41e-09,1.42e-06
"563",1117,"Cxxc5",34.36208283,-3.925181225,1.177975811,-3.332140769,0.000861807,0.009673008
"564",1123,"Ppp2r2b",4.993423801,-7.130013346,2.351491851,-3.032123348,0.002428399,0.020780664
"565",1125,"Spink1",36.23932418,-4.918254615,1.513288803,-3.250043618,0.001153873,0.012006686
"566",1127,"Trim36",15.54047077,-4.195090335,1.27065671,-3.301513542,0.000961647,0.010504301
"567",1129,"Sema6a",114.4173407,-3.250106136,0.852306318,-3.81330757,0.000137119,0.002517785
"568",1130,"Lox",43.70178368,-7.99661462,2.573730647,-3.107013017,0.001889881,0.017211098
"569",1131,"Gm10536",12.5084299,-5.724364415,1.489554502,-3.84300434,0.000121537,0.002306022
"570",1132,"Megf10",21.19531046,-4.619381351,1.445326915,-3.196080627,0.001393082,0.013715742
"571",1133,"Slc27a6",98.01106092,-2.943379827,0.869447725,-3.385344218,0.00071089,0.008417801
"572",1136,"Pcyox1l",44.79163411,-3.213492868,1.113534361,-2.88584976,0.003903585,0.029452229
"573",1139,"Ablim3",59.67910496,-4.734433575,1.354853827,-3.494423886,0.000475086,0.006386116
"574",1140,"Sh3tc2",92.37722963,-3.277014988,1.189938638,-2.753936114,0.005888326,0.03965718
"575",1142,"Piezo2",11.68904031,-8.354443076,2.17563867,-3.839995672,0.000123036,0.002323848
"576",1144,"Nedd4l",95.06958852,-3.448238466,0.648796391,-5.314823743,1.07e-07,1.06e-05
"577",1146,"Gnal",383.7814246,-2.175384446,0.750591776,-2.898225794,0.003752803,0.028723521
"578",1149,"Ccdc68",15.19520999,-4.453884498,1.626800911,-2.737817803,0.006184833,0.041060345
"579",1151,"2010010A06Rik",72.38706586,-2.50225501,0.586778071,-4.26439762,2e-05,0.00059471
"580",1152,"Rnf165",6.668928729,-5.341840264,1.854714539,-2.880141473,0.003974968,0.029771578
"581",1156,"Mbp",952.1385067,-2.458108156,0.710091387,-3.461678595,0.000536818,0.006914214
"582",1163,"Carns1",49.78257247,-3.186195682,0.894330971,-3.562658329,0.000367118,0.005253484
"583",1164,"Tbc1d10c",54.86988225,-3.152556107,0.980933925,-3.213831254,0.001309766,0.01315673
"584",1168,"Ccdc85b",155.3820376,-3.231977684,0.853526808,-3.786615314,0.000152713,0.002745088
"585",1171,"Neat1",66272.20628,-2.28789888,0.687281617,-3.32891034,0.000871865,0.009759423
"586",1173,"Atg2a",1685.90732,-2.06841167,0.577739824,-3.580178456,0.00034336,0.004997248
"587",1175,"Macrod1",241.6732561,-3.045676611,0.889989166,-3.42215021,0.00062128,0.007596221
"588",1177,"Pla2g16",556.6247002,-2.89745119,0.871331766,-3.325313393,0.000883192,0.009847186
"589",1181,"Scgb1a1",44.85961051,-5.791454577,1.148410814,-5.043016408,4.58e-07,3.14e-05
"590",1182,"Fth1",4485.469753,-2.800584927,0.688861141,-4.065528976,4.79e-05,0.001158079
"591",1183,"Syt7",12.80016449,-9.613967427,1.857473453,-5.175830327,2.27e-07,1.92e-05
"592",1188,"Fam189a2",569.4745826,-2.70309399,0.655727767,-4.122280809,3.75e-05,0.000968995
"593",1189,"Pip5k1b",6.252878981,-4.858600578,1.727998416,-2.811692726,0.004928156,0.034648136
"594",1190,"Pgm5",40.62192318,-9.208557898,2.910025093,-3.164425599,0.001553894,0.014966014
"595",1193,"Rfx3",38.29859756,-2.712176018,0.952561809,-2.847244129,0.004409953,0.032030514
"596",1194,"Slc1a1",184.4814476,-3.855231079,0.994167067,-3.87785032,0.000105384,0.00206061
"597",1195,"4430402I18Rik",12.3988055,-4.0749724,1.435133022,-2.83943881,0.004519296,0.03257836
"598",1199,"Minpp1",1448.924991,-2.560370478,0.604674152,-4.234297878,2.29e-05,0.000661089
"599",1200,"Papss2",100.4325412,-3.434639948,0.75822308,-4.529854127,5.9e-06,0.000232602
"600",1201,"Lipk",2275.349416,-2.113355013,0.767893021,-2.752147704,0.005920581,0.039784088
"601",1202,"Acta2",222.0356241,-4.576176068,1.226763991,-3.730282353,0.000191265,0.003222065
"602",1209,"Sorbs1",925.7566958,-2.128422135,0.771538641,-2.758672115,0.005803673,0.039224563
"603",1210,"Entpd1",77.11341815,-2.859920854,1.078528575,-2.651687607,0.008009061,0.049573601
"604",1213,"Morn4",16.61284606,-3.45633994,1.201132314,-2.877568023,0.004007535,0.029957104
"605",1216,"Golga7b",65.41051658,-4.040802763,1.026991185,-3.934603159,8.33e-05,0.001744911
"606",1217,"Crtac1",6.450440149,-12.07113276,2.663009425,-4.53289149,5.82e-06,0.000230463
"607",1218,"R3hcc1l",459.5869853,-2.667684349,0.612871957,-4.352759686,1.34e-05,0.000438194
"608",1220,"Lzts2",330.6268079,-2.216946608,0.547386836,-4.050054663,5.12e-05,0.001210738
"609",1222,"Kazald1",55.78489434,-3.796229687,0.741951528,-5.116546759,3.11e-07,2.41e-05
"610",1223,"Btrc",62.98271072,-2.269793379,0.843242957,-2.691743063,0.007107968,0.045536625
"611",1227,"Psd",80.3174837,-3.050361068,0.816459101,-3.736085574,0.000186907,0.003177627
"612",1229,"Nt5c2",1741.278959,-2.531654129,0.785331584,-3.223675427,0.001265568,0.012821693
"613",1231,"Xpnpep1",1648.057831,-2.222338017,0.432579838,-5.13740545,2.79e-07,2.21e-05
"614",1233,"Sfxn4",15.88052034,-4.42935437,1.441487804,-3.072765763,0.002120849,0.018865312
"615",1236,"Optn",95.7720342,-2.855435961,0.927631021,-3.07820232,0.002082535,0.018619242
"616",1238,"Upf2",871.1307047,-2.403718357,0.638607124,-3.764001788,0.000167216,0.002936548
"617",1239,"Gata3",3625.161574,-3.222690051,0.576453804,-5.590543468,2.26e-08,2.97e-06
"618",1244,"Otud1",1768.165309,-2.732961105,0.572698974,-4.772072637,1.82e-06,9.76e-05
"619",1246,"Il1f10",359.2119568,-5.533657021,1.097849632,-5.040450766,4.64e-07,3.17e-05
"620",1250,"Fbxw5",638.8594755,-2.296235222,0.450181436,-5.100688389,3.38e-07,2.55e-05
"621",1253,"Nacc2",134.9478352,-2.233173865,0.482299118,-4.630267361,3.65e-06,0.000166055
"622",1254,"4932418E24Rik",10.58339046,-3.322021681,1.240430224,-2.678120555,0.007403657,0.047077699
"623",1255,"Gpsm1",2108.878102,-4.170624509,0.771125743,-5.408488238,6.36e-08,7.13e-06
"624",1256,"Agpat2",227.2164411,-2.711093397,0.894359925,-3.031322538,0.00243485,0.020801117
"625",1257,"Slc2a6",48.97135384,-4.6552573,0.803199046,-5.795894956,6.8e-09,1.14e-06
"626",1258,"Sardh",20.26798068,-6.559398674,1.672619889,-3.921631399,8.8e-05,0.001804579
"627",1260,"Col5a1",122.2570941,-5.689655016,1.967557562,-2.891734974,0.00383121,0.029126222
"628",1261,"Olfm1",68.93045293,-2.9938692,0.924331344,-3.238956701,0.001199678,0.012361097
"629",1265,"Qrfp",30.23865491,-3.560102555,0.810359317,-4.393239495,1.12e-05,0.000379716
"630",1266,"Lamc3",80.47583104,-2.653707148,0.785700292,-3.377505616,0.000731465,0.008594709
"631",1267,"Aif1l",6302.263476,-2.381254779,0.649253627,-3.667680365,0.000244761,0.003826785
"632",1270,"Eng",88.55403701,-5.392220238,1.641360259,-3.285214327,0.001019048,0.011021641
"633",1271,"Ttc16",35.38325764,-3.368463925,1.150809283,-2.927039236,0.003422057,0.026779125
"634",1274,"1700019L03Rik",160.2942385,-2.299387098,0.751110536,-3.061316526,0.00220366,0.019386406
"635",1275,"Stxbp1",32.67759541,-3.860434059,1.091422479,-3.537066658,0.000404598,0.005617217
"636",1280,"Ttll11",7.055776807,-5.390761597,1.827327847,-2.950079049,0.003176926,0.025443554
"637",1282,"Ptgs1",4988.198021,-2.018760565,0.462876667,-4.36133577,1.29e-05,0.000427261
"638",1283,"Dennd1a",76.6847262,-2.055123279,0.744349821,-2.760964296,0.005763098,0.039129875
"639",1284,"Lhx2",17.69663719,-5.12762528,1.606912593,-3.190979586,0.001417913,0.013912381
"640",1285,"Gtdc1",95.64870896,-2.832413533,0.641945082,-4.412236515,1.02e-05,0.000356548
"641",1286,"Lypd6",12.67641846,-4.592395465,1.434600521,-3.201166734,0.001368723,0.01359787
"642",1291,"Dapl1",5616.830811,-3.713965502,0.823859649,-4.50800753,6.54e-06,0.000251434
"643",1294,"Fap",51.33291724,-3.570117105,1.240524818,-2.877908651,0.00400321,0.029939339
"644",1296,"Scn7a",31.34318246,-7.626018832,2.578416444,-2.957636595,0.003100074,0.024984285
"645",1298,"Cybrd1",8.415122748,-7.130772601,2.123704456,-3.357704779,0.000785925,0.009081866
"646",1300,"Rapgef4",440.0484601,-2.930874753,0.782677783,-3.744676054,0.000180627,0.003102716
"647",1307,"Fkbp7",19.98446322,-7.680398617,2.61887612,-2.932707873,0.003360199,0.026485122
"648",1308,"Calcrl",61.35953291,-3.461050636,1.229976887,-2.813915182,0.004894214,0.034472582
"649",1310,"Ypel4",17.52408294,-5.20960951,1.456362805,-3.57713716,0.000347378,0.005036614
"650",1311,"Slc43a1",46.93664682,-4.767117804,0.9757118,-4.885784721,1.03e-06,6.14e-05
"651",1312,"Slc43a3",39.41458758,-6.054675257,2.049130886,-2.954752817,0.003129197,0.025179383
"652",1318,"Cd82",800.7879436,-5.893992526,0.836271891,-7.047938106,1.82e-12,1.47e-09
"653",1319,"Accs",31.03639193,-2.657382973,1.002137096,-2.651716001,0.008008387,0.049573601
"654",1320,"Ldlrad3",53.27112301,-2.581609874,0.881987849,-2.927035645,0.003422097,0.026779125
"655",1323,"Elf5",183.4699692,-2.694503533,0.950374229,-2.83520265,0.004579663,0.03286571
"656",1330,"Lgr4",455.0620768,-2.079947922,0.473368174,-4.393932752,1.11e-05,0.000379716
"657",1331,"Ccdc34",208.8617985,-2.532709391,0.882415896,-2.87019919,0.004102133,0.030427453
"658",1332,"BC052040",62.28442844,-2.321829449,0.572427632,-4.056110014,4.99e-05,0.00118526
"659",1334,"Gpr176",10.67793557,-5.839834332,1.78045254,-3.279971918,0.001038174,0.011157832
"660",1339,"Chac1",664.183576,-4.04197624,0.938560141,-4.306571378,1.66e-05,0.000514847
"661",1343,"Tgm7",6.302714454,-7.094460462,2.374257141,-2.988075866,0.002807399,0.023189362
"662",1349,"Fbn1",110.4084861,-8.424469741,2.092619013,-4.025801967,5.68e-05,0.001312292
"663",1351,"Dusp2",55.95123751,-5.601230149,1.187088597,-4.718460075,2.38e-06,0.000121868
"664",1352,"Kcnip3",36.2358115,-5.19222971,1.27906144,-4.05940602,4.92e-05,0.001179645
"665",1353,"Mal",15.55263234,-6.283064162,1.965034647,-3.197431745,0.001386572,0.013669165
"666",1356,"Il1a",1140.013478,-2.098045642,0.757419181,-2.769992752,0.005605754,0.03834216
"667",1357,"Il1bos",32.86471603,-3.415142263,0.748776913,-4.56096095,5.09e-06,0.000210941
"668",1359,"Tgm6",103.3879312,-8.158134117,2.243215053,-3.636804285,0.000276042,0.004196322
"669",1361,"Rassf2",91.34845667,-3.319327106,1.017905618,-3.260937995,0.001110443,0.011697328
"670",1363,"Bmp2",202.6056571,-2.265704366,0.517475393,-4.378380877,1.2e-05,0.000401219
"671",1365,"Slc24a3",180.4063928,-4.634787754,1.134371942,-4.085774322,4.39e-05,0.001087216
"672",1369,"Fam110a",1746.826049,-2.145773463,0.594228365,-3.611024971,0.000304989,0.004564148
"673",1370,"Cox4i2",8.623992363,-8.138447045,1.959554167,-4.153213615,3.28e-05,0.000880865
"674",1372,"Tspyl3",30.52314834,-2.408116843,0.902999404,-2.666797822,0.007657772,0.048018076
"675",1376,"Map1lc3a",6510.599902,-2.560857974,0.719404394,-3.559691873,0.00037129,0.005288562
"676",1377,"Trp53inp2",4611.239308,-2.055227879,0.664951598,-3.0907932,0.001996226,0.017973052
"677",1378,"Procr",214.5893717,-4.000140149,0.957168425,-4.179139268,2.93e-05,0.000807395
"678",1379,"Myl9",73.43082397,-7.476005249,1.712758302,-4.36489214,1.27e-05,0.000421275
"679",1381,"Snhg11",117.5355035,-6.400601404,1.137331668,-5.627735147,1.83e-08,2.47e-06
"680",1384,"Wisp2",26.73382609,-6.844167334,2.408013283,-2.842246504,0.004479684,0.032399183
"681",1388,"Mmp9",462.9369481,-4.342667113,1.594354236,-2.723778075,0.006453986,0.042407571
"682",1392,"Bcas1",21.07391318,-4.668965472,0.945404562,-4.938589951,7.87e-07,4.94e-05
"683",1395,"Ctsz",634.2276698,-5.75109948,0.691130128,-8.321297604,8.7e-17,2.23e-13
"684",1396,"Cdh4",11.90022321,-7.519637751,2.192166832,-3.430230601,0.000603068,0.007444626
"685",1397,"Slc17a9",27.29665073,-4.576616071,1.171989048,-3.90499901,9.42e-05,0.001894126
"686",1398,"Col20a1",90.81995736,-2.95921229,0.600903676,-4.924603409,8.45e-07,5.2e-05
"687",1404,"Fabp4",2176.498443,-7.944470931,1.59587132,-4.978140048,6.42e-07,4.13e-05
"688",1409,"Sec62",7946.293003,-3.118675291,0.754011771,-4.136109554,3.53e-05,0.000932818
"689",1418,"Dclk1",34.22980411,-7.126269358,2.204357118,-3.232810737,0.001225787,0.012509381
"690",1419,"Tm4sf1",214.0668644,-7.18025764,1.117651241,-6.424417009,1.32e-10,4.25e-08
"691",1424,"Arhgef26",265.1845665,-2.745073694,0.865729507,-3.170821454,0.001520085,0.014753867
"692",1425,"Mme",26.3240245,-10.31470385,1.945173831,-5.30271572,1.14e-07,1.12e-05
"693",1429,"Mlf1",243.4120433,-6.476802955,1.260151527,-5.139701708,2.75e-07,2.21e-05
"694",1433,"B3galnt1",18.27654951,-8.650658947,2.72845016,-3.170539478,0.001521562,0.014753867
"695",1435,"Serpini1",17.87756953,-6.208408554,1.368133263,-4.537868291,5.68e-06,0.000226042
"696",1436,"Rapgef2",172.3513404,-3.022881088,0.51881526,-5.826507668,5.66e-09,9.77e-07
"697",1439,"Trim2",1273.404565,-3.507464737,0.793314936,-4.421276569,9.81e-06,0.000344292
"698",1440,"Fbxw7",1066.376217,-2.816434314,0.640729192,-4.395670356,1.1e-05,0.000378
"699",1441,"Dclk2",7.033352743,-4.631711215,1.691632491,-2.738012683,0.006181169,0.041053755
"700",1442,"Pear1",26.01445157,-4.908897929,1.688400246,-2.9074255,0.003644171,0.028071368
"701",1443,"Nes",33.64015876,-6.25180188,2.135529231,-2.927518757,0.003416785,0.02677846
"702",1445,"1700113A16Rik",197.7119478,-2.288062572,0.623654674,-3.668797282,0.000243694,0.003813988
"703",1447,"Paqr6",17.51946821,-4.68898898,0.980519529,-4.782147463,1.73e-06,9.32e-05
"704",1448,"Bglap3",1657.586836,-4.133181335,0.775132497,-5.332225586,9.7e-08,9.95e-06
"705",1449,"Bglap2",330.8465172,-4.014352312,0.872926038,-4.598731322,4.25e-06,0.000185594
"706",1450,"Bglap",117.85149,-5.581127513,1.205674378,-4.629050441,3.67e-06,0.000166541
"707",1451,"Syt11",59.69059894,-5.478982957,0.820543298,-6.677262456,2.43e-11,1.39e-08
"708",1452,"Dap3",647.4779165,-2.128294932,0.3288698,-6.471542644,9.7e-11,3.55e-08
"709",1454,"Thbs3",99.90782195,-4.249317227,0.728231355,-5.835119842,5.38e-09,9.39e-07
"710",1457,"Pbxip1",602.8166432,-3.102580632,0.795752664,-3.898925849,9.66e-05,0.001931025
"711",1458,"1700094D03Rik",124.6066497,-2.21078325,0.653089164,-3.385117029,0.000711479,0.008417801
"712",1459,"Rab13",81.90295345,-2.87031523,0.833488396,-3.443737481,0.000573732,0.007227035
"713",1461,"S100a1",468.5273093,-2.829877453,0.835214859,-3.388202956,0.000703522,0.008375362
"714",1462,"S100a3",592.0318342,-6.971330746,1.816206729,-3.838401562,0.000123838,0.002332431
"715",1463,"S100a7a",146.9859485,-6.917201918,1.061438295,-6.516819632,7.18e-11,3.15e-08
"716",1464,"Lor",78600.2662,-3.717598977,0.757689897,-4.906491415,9.27e-07,5.57e-05
"717",1465,"Prr9",4567.447301,-7.239421989,1.17025885,-6.186171536,6.16e-10,1.5e-07
"718",1467,"Lce6a",7219.06577,-2.792755605,0.730069807,-3.825326809,0.000130599,0.00242999
"719",1468,"Lce1b",19864.96231,-2.446394214,0.730982484,-3.346720706,0.000817736,0.009344073
"720",1469,"Lce1a2",21386.10574,-3.082123542,0.83784706,-3.678623091,0.000234497,0.003726664
"721",1470,"Lce1d",17795.82193,-2.48751696,0.691331673,-3.598152749,0.000320485,0.00476819
"722",1471,"Kprp",37593.00156,-2.418158608,0.892517152,-2.709369341,0.006741125,0.043937384
"723",1472,"Lce1l",10087.28437,-3.373381516,0.665065415,-5.07225521,3.93e-07,2.78e-05
"724",1473,"2310050C09Rik",28223.80506,-2.68442116,0.661587169,-4.057547194,4.96e-05,0.00118202
"725",1474,"Lce1m",21117.2962,-4.551183277,0.798065684,-5.702767793,1.18e-08,1.72e-06
"726",1475,"Crnn",537.9748703,-8.50039791,1.73227257,-4.907078744,9.24e-07,5.57e-05
"727",1476,"Flg2",38542.34896,-4.478602754,0.912830874,-4.906278791,9.28e-07,5.57e-05
"728",1477,"Tchh",9878.044358,-7.944241053,1.55309596,-5.11509994,3.14e-07,2.41e-05
"729",1478,"Tchhl1",963.2908978,-9.380434026,1.828955582,-5.128847369,2.92e-07,2.3e-05
"730",1480,"Rorc",391.5306741,-2.849804267,0.802094734,-3.552952221,0.000380934,0.005403504
"731",1482,"BC021767",601.2327113,-3.80639827,1.023877494,-3.717630567,0.0002011,0.003322967
"732",1483,"Tmod4",463.0837906,-2.877328097,0.883121293,-3.258134663,0.001121472,0.011770202
"733",1484,"Sema6c",44.02426099,-5.061814926,1.627883847,-3.109444776,0.001874393,0.017140157
"734",1485,"Anxa9",7503.541328,-2.700170554,0.808369771,-3.340266609,0.00083698,0.009484535
"735",1486,"Cers2",322.8304468,-2.760187973,0.650479468,-4.243312983,2.2e-05,0.000642301
"736",1487,"Ecm1",7280.64434,-2.569906088,0.73403744,-3.501055869,0.000463419,0.006280157
"737",1488,"Mir7014",27.41577849,-5.500875269,1.338795537,-4.108824026,3.98e-05,0.001008569
"738",1490,"Ankrd35",5444.765119,-2.152739489,0.676912099,-3.180234911,0.001471557,0.014350483
"739",1491,"Hmgcs2",40.98537376,-4.974000736,1.751392059,-2.840027,0.004510972,0.032539017
"740",1493,"Tbx15",243.1321782,-8.060743188,2.502039681,-3.221668804,0.001274464,0.012869403
"741",1495,"Vtcn1",25.38762309,-5.624472722,1.457307427,-3.859496369,0.000113621,0.002180533
"742",1500,"Olfml3",28.68693113,-5.85169166,1.845259708,-3.171202208,0.001518094,0.014753867
"743",1504,"2010016I18Rik",233.138255,-2.573403464,0.716912233,-3.589565565,0.00033123,0.004880792
"744",1505,"Kcna2",11.7815405,-8.216839151,2.002504553,-4.103281132,4.07e-05,0.001026276
"745",1512,"Amy1",34.22800374,-5.534690497,2.03122171,-2.724808655,0.006433876,0.042311615
"746",1513,"Col11a1",5.970731126,-9.109646007,2.698836219,-3.375397863,0.00073709,0.00864759
"747",1514,"Cdc14a",79.4564221,-2.290236482,0.699736207,-3.272999822,0.001064125,0.011357322
"748",1516,"Tmem56",1581.384859,-3.678987927,0.723054544,-5.088119506,3.62e-07,2.65e-05
"749",1517,"Cnn3",1717.542345,-3.105312867,0.658149522,-4.718248307,2.38e-06,0.000121868
"750",1518,"F3",1336.609859,-2.429254367,0.906044824,-2.681163563,0.007336665,0.046767814
"751",1519,"Abca4",25.54938845,-8.163611938,1.270752625,-6.424233781,1.33e-10,4.25e-08
"752",1523,"Elovl6",5398.474448,-2.754417471,0.893343636,-3.083267579,0.00204741,0.0183586
"753",1525,"Lef1",7.33960517,-5.070085538,1.525529984,-3.323491239,0.000888982,0.009877835
"754",1527,"Dkk2",16.46091636,-6.817238262,2.250754294,-3.028868269,0.002454717,0.020912719
"755",1531,"Dapp1",325.4212186,-2.279135515,0.57025929,-3.996665297,6.42e-05,0.001430899
"756",1533,"Adh1",274.017042,-4.515244057,1.533937198,-2.943565137,0.003244555,0.025837084
"757",1534,"Adh6a",2431.486261,-7.04580748,2.098995123,-3.356752668,0.000788636,0.00908587
"758",1537,"Lmo4",506.4472727,-2.755754137,0.592648735,-4.649894575,3.32e-06,0.00015467
"759",1540,"Col24a1",6.516200969,-8.918568705,3.075110285,-2.900243529,0.003728728,0.028553476
"760",1543,"Cth",72.18142797,-4.044614625,0.55899863,-7.235464284,4.64e-13,4.75e-10
"761",1546,"Fam110b",8.199913117,-5.470452053,1.859919845,-2.941230004,0.003269117,0.026019191
"762",1548,"Chd7",1463.773101,-3.205083145,0.743761849,-4.309286836,1.64e-05,0.000510581
"763",1552,"Tmem64",344.3939487,-2.777713093,0.783371894,-3.545842166,0.000391361,0.005482972
"764",1554,"Atp6v0d2",160.0661805,-6.293273902,2.199945413,-2.860650026,0.004227735,0.031059299
"765",1557,"Bach2",44.39404936,-2.858406469,0.890082039,-3.21139664,0.001320915,0.013242752
"766",1558,"Rragd",243.7367316,-3.743994015,1.281511876,-2.921544532,0.003483005,0.02711768
"767",1559,"Gabrr2",4.907874695,-7.313765645,2.542621513,-2.876466516,0.004021549,0.030038531
"768",1560,"Cnr1",8.149604149,-7.338564628,2.050786238,-3.578415191,0.000345684,0.005021567
"769",1566,"Ube2r2",7801.539796,-2.687008889,0.693943071,-3.872088359,0.000107907,0.002091324
"770",1567,"Fam219aos",53.02986821,-2.190057607,0.762769507,-2.87119187,0.004089272,0.03037604
"771",1568,"Fam219a",164.7499839,-2.139576142,0.593729564,-3.603620692,0.000313815,0.004682545
"772",1569,"Ccl19",45.85153518,-4.921793145,1.209734576,-4.068490101,4.73e-05,0.00114707
"773",1570,"Fam205a1",26.63667234,-2.914555956,1.028311456,-2.834312444,0.004592441,0.032935707
"774",1571,"Dnajb5",505.5235369,-2.405122147,0.712923453,-3.373605031,0.000741907,0.008685152
"775",1573,"Atp8b5",6.529715271,-5.930768067,1.802580175,-3.29015494,0.001001322,0.010868166
"776",1574,"Npr2",64.55706515,-5.261554839,1.226351002,-4.290415086,1.78e-05,0.000541491
"777",1578,"Aldh1b1",11.95248468,-3.981220992,1.384672904,-2.875206831,0.004037629,0.030079652
"778",1584,"Epb4.1l4b",521.1272393,-2.425124862,0.420159927,-5.771908997,7.84e-09,1.27e-06
"779",1585,"1700042G15Rik",8.58690686,-3.511368654,1.296299669,-2.708763057,0.006753455,0.043980446
"780",1588,"Lpar1",56.57905419,-4.233987308,1.572438728,-2.692624669,0.007089203,0.045435344
"781",1590,"Gm12596",6.794587727,-5.304293133,1.597264467,-3.320860912,0.000897402,0.009958252
"782",1591,"Snx30",237.0524365,-3.608858751,0.778599049,-4.635066989,3.57e-06,0.000163701
"783",1593,"Col27a1",74.97892769,-5.823965702,1.269251088,-4.588505582,4.46e-06,0.000188736
"784",1594,"Orm1",8137.860747,-2.892924835,0.746712336,-3.874215942,0.000106969,0.002083649
"785",1595,"Orm3",9.398977283,-5.741583641,1.506415457,-3.81142109,0.00013817,0.002526253
"786",1596,"Orm2",1112.362966,-4.398810525,0.885965336,-4.964991685,6.87e-07,4.35e-05
"787",1598,"Tnfsf15",49.37246295,-3.158339708,1.191035759,-2.651758928,0.008007369,0.049573601
"788",1602,"Tyrp1",18.49656641,-5.841719125,2.042455345,-2.860145335,0.004234469,0.031079061
"789",1607,"Fggy",83.29298401,-3.074742823,0.722040294,-4.258408915,2.06e-05,0.000608515
"790",1609,"Cyp2j9",97.00421629,-2.178510855,0.623341494,-3.494891446,0.000474255,0.006385991
"791",1611,"Dnajc6",21.68583748,-3.680128988,1.354201894,-2.717563019,0.006576463,0.043028378
"792",1612,"Ssbp3",555.0571104,-2.006379495,0.665113806,-3.016595773,0.002556304,0.021574873
"793",1614,"Glis1",5.330909073,-6.317778547,2.190968851,-2.883554708,0.003932143,0.029566097
"794",1615,"Podn",54.0190383,-3.213694345,1.026524264,-3.130655999,0.001744163,0.016267176
"795",1617,"Rab3b",8.600472366,-5.275479084,1.476158409,-3.573789271,0.000351852,0.005065245
"796",1618,"8030443G20Rik",41.61346868,-2.993448663,1.045133408,-2.864178523,0.004180923,0.030744788
"797",1619,"Nrd1",11903.12314,-2.321394332,0.8028675,-2.891379129,0.003835551,0.029126222
"798",1621,"Skint7",392.926417,-3.90459961,1.355124379,-2.881358841,0.003959646,0.02970024
"799",1623,"Skint6",1263.788283,-2.388955148,0.881470196,-2.710193901,0.006724388,0.043846893
"800",1624,"Skint5",1352.212419,-3.300302092,0.931700677,-3.542234296,0.000396753,0.005543359
"801",1626,"Mob3c",119.6014232,-2.410714809,0.661772977,-3.642812404,0.000269675,0.004128128
"802",1630,"Hpdl",47.50213491,-3.755877748,0.860296177,-4.365796163,1.27e-05,0.000420442
"803",1632,"Slc6a9",758.3099374,-2.267255761,0.52339788,-4.331801575,1.48e-05,0.000472554
"804",1633,"Elovl1",9649.306966,-2.02877196,0.612872202,-3.310269177,0.000932063,0.01022475
"805",1636,"Cfap57",1067.336706,-3.277266944,0.951526438,-3.444220584,0.000572708,0.007220634
"806",1638,"Edn2",17.01825378,-4.575644435,0.956369267,-4.784390916,1.72e-06,9.27e-05
"807",1639,"Foxo6",23.21611214,-2.37017236,0.891683794,-2.658086168,0.00785858,0.048948465
"808",1640,"Cited4",298.1858847,-4.086800147,0.734515508,-5.563939903,2.64e-08,3.38e-06
"809",1641,"Smap2",2653.905991,-2.279714951,0.686656455,-3.320022603,0.000900102,0.009980997
"810",1643,"Maneal",181.1771332,-2.587592153,0.848387093,-3.050013578,0.00228831,0.019914518
"811",1644,"Sh3d21",516.9419105,-2.394378939,0.789794061,-3.031649714,0.002432213,0.020790143
"812",1647,"5730409E04Rik",142.2698607,-3.624811183,1.161367908,-3.121156662,0.001801422,0.016620691
